,Request id,Pickup point,Driver id,Status,RequestTimestamp,DropTimestamp,Request Hour,weekday,Time_slot,supply_demand
3034,2077,City,54.0,Cancelled,2016-12-07 15:40:00,,15,Wednesday,Daytime,Demand
3035,2486,Airport,54.0,Cancelled,2016-12-07 20:50:00,,20,Wednesday,Evening_Time,Demand
3036,2809,City,54.0,Cancelled,2016-07-13 05:05:12,,5,Wednesday,Early Morning,Demand
3037,2900,City,54.0,Cancelled,2016-07-13 06:01:55,,6,Wednesday,Morning_Time,Demand
3038,3022,City,54.0,Cancelled,2016-07-13 07:34:14,,7,Wednesday,Morning_Time,Demand
3039,3211,City,54.0,Cancelled,2016-07-13 09:48:34,,9,Wednesday,Morning_Time,Demand
3040,4356,City,54.0,Cancelled,2016-07-14 07:23:36,,7,Thursday,Morning_Time,Demand
3041,6208,City,54.0,Cancelled,2016-07-15 17:27:11,,17,Friday,Daytime,Demand
3042,6571,City,54.0,Cancelled,2016-07-15 21:16:46,,21,Friday,Evening_Time,Demand
3043,237,City,56.0,Cancelled,2016-11-07 06:29:00,,6,Monday,Morning_Time,Demand
3044,4328,City,56.0,Cancelled,2016-07-14 07:07:46,,7,Thursday,Morning_Time,Demand
3045,4757,Airport,56.0,Cancelled,2016-07-14 15:30:06,,15,Thursday,Daytime,Demand
3046,323,City,57.0,Cancelled,2016-11-07 07:36:00,,7,Monday,Morning_Time,Demand
3047,421,City,57.0,Cancelled,2016-11-07 08:43:00,,8,Monday,Morning_Time,Demand
3048,1458,City,57.0,Cancelled,2016-12-07 04:52:00,,4,Wednesday,Early Morning,Demand
3049,3920,City,57.0,Cancelled,2016-07-13 22:16:51,,22,Wednesday,Late_Night,Demand
3050,4401,City,57.0,Cancelled,2016-07-14 08:03:39,,8,Thursday,Morning_Time,Demand
3051,1034,Airport,58.0,Cancelled,2016-11-07 19:27:00,,19,Monday,Evening_Time,Demand
3052,1543,City,58.0,Cancelled,2016-12-07 06:02:00,,6,Wednesday,Morning_Time,Demand
3053,2909,City,58.0,Cancelled,2016-07-13 06:10:59,,6,Wednesday,Morning_Time,Demand
3054,3015,City,58.0,Cancelled,2016-07-13 07:34:01,,7,Wednesday,Morning_Time,Demand
3055,4165,City,58.0,Cancelled,2016-07-14 05:07:32,,5,Thursday,Early Morning,Demand
3056,5410,City,58.0,Cancelled,2016-07-15 01:45:43,,1,Friday,Early Morning,Demand
3057,328,City,59.0,Cancelled,2016-11-07 07:33:00,,7,Monday,Morning_Time,Demand
3058,580,City,59.0,Cancelled,2016-11-07 10:59:00,,10,Monday,Morning_Time,Demand
3059,4357,City,59.0,Cancelled,2016-07-14 07:31:35,,7,Thursday,Morning_Time,Demand
3060,4560,City,59.0,Cancelled,2016-07-14 09:48:36,,9,Thursday,Morning_Time,Demand
3061,5647,City,59.0,Cancelled,2016-07-15 06:51:10,,6,Friday,Morning_Time,Demand
3062,5704,City,59.0,Cancelled,2016-07-15 07:33:52,,7,Friday,Morning_Time,Demand
3063,2855,City,60.0,Cancelled,2016-07-13 05:35:47,,5,Wednesday,Early Morning,Demand
3064,5565,City,60.0,Cancelled,2016-07-15 05:45:17,,5,Friday,Early Morning,Demand
3065,235,City,61.0,Cancelled,2016-11-07 06:22:00,,6,Monday,Morning_Time,Demand
3066,2109,Airport,61.0,Cancelled,2016-12-07 16:20:00,,16,Wednesday,Daytime,Demand
3067,4230,City,61.0,Cancelled,2016-07-14 05:50:10,,5,Thursday,Early Morning,Demand
3068,111,City,62.0,Cancelled,2016-11-07 05:06:00,,5,Monday,Early Morning,Demand
3069,168,City,62.0,Cancelled,2016-11-07 05:37:00,,5,Monday,Early Morning,Demand
3070,187,City,62.0,Cancelled,2016-11-07 05:57:00,,5,Monday,Early Morning,Demand
3071,1492,City,62.0,Cancelled,2016-12-07 05:30:00,,5,Wednesday,Early Morning,Demand
3072,2992,City,62.0,Cancelled,2016-07-13 07:11:45,,7,Wednesday,Morning_Time,Demand
3073,3433,Airport,62.0,Cancelled,2016-07-13 16:01:28,,16,Wednesday,Daytime,Demand
3074,5536,City,62.0,Cancelled,2016-07-15 05:31:14,,5,Friday,Early Morning,Demand
3075,474,City,63.0,Cancelled,2016-11-07 09:24:00,,9,Monday,Morning_Time,Demand
3076,1722,City,63.0,Cancelled,2016-12-07 08:17:00,,8,Wednesday,Morning_Time,Demand
3077,2978,City,63.0,Cancelled,2016-07-13 06:54:58,,6,Wednesday,Morning_Time,Demand
3078,2983,City,63.0,Cancelled,2016-07-13 07:08:36,,7,Wednesday,Morning_Time,Demand
3079,3866,Airport,63.0,Cancelled,2016-07-13 21:40:55,,21,Wednesday,Evening_Time,Demand
3080,4491,City,63.0,Cancelled,2016-07-14 08:56:21,,8,Thursday,Morning_Time,Demand
3081,4603,Airport,63.0,Cancelled,2016-07-14 10:22:45,,10,Thursday,Morning_Time,Demand
3082,1325,City,64.0,Cancelled,2016-11-07 23:06:00,,23,Monday,Late_Night,Demand
3083,3450,Airport,64.0,Cancelled,2016-07-13 16:49:15,,16,Wednesday,Daytime,Demand
3084,4329,City,64.0,Cancelled,2016-07-14 07:08:40,,7,Thursday,Morning_Time,Demand
3085,1723,City,65.0,Cancelled,2016-12-07 08:18:00,,8,Wednesday,Morning_Time,Demand
3086,3261,Airport,65.0,Cancelled,2016-07-13 10:20:35,,10,Wednesday,Morning_Time,Demand
3087,3309,City,65.0,Cancelled,2016-07-13 11:59:21,,11,Wednesday,Daytime,Demand
3088,3666,City,65.0,Cancelled,2016-07-13 19:25:29,,19,Wednesday,Evening_Time,Demand
3089,6129,Airport,65.0,Cancelled,2016-07-15 15:36:17,,15,Friday,Daytime,Demand
3090,1513,City,66.0,Cancelled,2016-12-07 05:44:00,,5,Wednesday,Early Morning,Demand
3091,2011,City,66.0,Cancelled,2016-12-07 13:30:00,,13,Wednesday,Daytime,Demand
3092,2931,City,66.0,Cancelled,2016-07-13 06:31:03,,6,Wednesday,Morning_Time,Demand
3093,6397,City,66.0,Cancelled,2016-07-15 19:29:17,,19,Friday,Evening_Time,Demand
3094,176,City,67.0,Cancelled,2016-11-07 05:42:00,,5,Monday,Early Morning,Demand
3095,3180,City,67.0,Cancelled,2016-07-13 09:23:48,,9,Wednesday,Morning_Time,Demand
3096,3238,City,67.0,Cancelled,2016-07-13 10:04:18,,10,Wednesday,Morning_Time,Demand
3097,4360,City,67.0,Cancelled,2016-07-14 07:30:30,,7,Thursday,Morning_Time,Demand
3098,6717,City,67.0,Cancelled,2016-07-15 23:12:21,,23,Friday,Late_Night,Demand
3099,386,City,68.0,Cancelled,2016-11-07 08:29:00,,8,Monday,Morning_Time,Demand
3100,528,City,68.0,Cancelled,2016-11-07 09:50:00,,9,Monday,Morning_Time,Demand
3101,2556,Airport,68.0,Cancelled,2016-12-07 21:24:00,,21,Wednesday,Evening_Time,Demand
3102,3286,City,68.0,Cancelled,2016-07-13 11:10:46,,11,Wednesday,Daytime,Demand
3103,5805,City,68.0,Cancelled,2016-07-15 08:36:49,,8,Friday,Morning_Time,Demand
3104,5911,City,68.0,Cancelled,2016-07-15 09:53:55,,9,Friday,Morning_Time,Demand
3105,245,City,69.0,Cancelled,2016-11-07 06:33:00,,6,Monday,Morning_Time,Demand
3106,1532,City,69.0,Cancelled,2016-12-07 05:54:00,,5,Wednesday,Early Morning,Demand
3107,3161,City,69.0,Cancelled,2016-07-13 09:05:57,,9,Wednesday,Morning_Time,Demand
3108,3523,Airport,69.0,Cancelled,2016-07-13 17:47:46,,17,Wednesday,Daytime,Demand
3109,4278,City,69.0,Cancelled,2016-07-14 06:26:10,,6,Thursday,Morning_Time,Demand
3110,5835,City,69.0,Cancelled,2016-07-15 08:53:49,,8,Friday,Morning_Time,Demand
3111,99,City,70.0,Cancelled,2016-11-07 05:00:00,,5,Monday,Early Morning,Demand
3112,162,City,70.0,Cancelled,2016-11-07 05:34:00,,5,Monday,Early Morning,Demand
3113,307,City,70.0,Cancelled,2016-11-07 07:20:00,,7,Monday,Morning_Time,Demand
3114,1767,City,70.0,Cancelled,2016-12-07 08:46:00,,8,Wednesday,Morning_Time,Demand
3115,5502,City,70.0,Cancelled,2016-07-15 05:03:26,,5,Friday,Early Morning,Demand
3116,5644,City,70.0,Cancelled,2016-07-15 06:50:34,,6,Friday,Morning_Time,Demand
3117,5736,City,70.0,Cancelled,2016-07-15 07:50:43,,7,Friday,Morning_Time,Demand
3118,3808,Airport,71.0,Cancelled,2016-07-13 20:58:40,,20,Wednesday,Evening_Time,Demand
3119,5831,City,71.0,Cancelled,2016-07-15 08:56:04,,8,Friday,Morning_Time,Demand
3120,5980,City,71.0,Cancelled,2016-07-15 11:39:58,,11,Friday,Daytime,Demand
3121,353,City,72.0,Cancelled,2016-11-07 07:55:00,,7,Monday,Morning_Time,Demand
3122,397,City,72.0,Cancelled,2016-11-07 08:23:00,,8,Monday,Morning_Time,Demand
3123,1843,City,72.0,Cancelled,2016-12-07 09:39:00,,9,Wednesday,Morning_Time,Demand
3124,2019,City,72.0,Cancelled,2016-12-07 13:46:00,,13,Wednesday,Daytime,Demand
3125,1732,City,73.0,Cancelled,2016-12-07 08:19:00,,8,Wednesday,Morning_Time,Demand
3126,1984,City,73.0,Cancelled,2016-12-07 12:30:00,,12,Wednesday,Daytime,Demand
3127,5886,City,73.0,Cancelled,2016-07-15 09:33:07,,9,Friday,Morning_Time,Demand
3128,6098,Airport,73.0,Cancelled,2016-07-15 14:40:08,,14,Friday,Daytime,Demand
3129,2048,Airport,74.0,Cancelled,2016-12-07 14:40:00,,14,Wednesday,Daytime,Demand
3130,2844,Airport,74.0,Cancelled,2016-07-13 05:28:12,,5,Wednesday,Early Morning,Demand
3131,1426,City,76.0,Cancelled,2016-12-07 04:24:00,,4,Wednesday,Early Morning,Demand
3132,2969,City,76.0,Cancelled,2016-07-13 06:52:10,,6,Wednesday,Morning_Time,Demand
3133,5584,City,76.0,Cancelled,2016-07-15 05:53:54,,5,Friday,Early Morning,Demand
3134,1704,City,77.0,Cancelled,2016-12-07 07:59:00,,7,Wednesday,Morning_Time,Demand
3135,3399,City,77.0,Cancelled,2016-07-13 15:05:30,,15,Wednesday,Daytime,Demand
3136,4298,City,77.0,Cancelled,2016-07-14 06:40:29,,6,Thursday,Morning_Time,Demand
3137,4019,City,78.0,Cancelled,2016-07-13 00:00:24,,0,Wednesday,,Demand
3138,3197,City,78.0,Cancelled,2016-07-13 09:44:52,,9,Wednesday,Morning_Time,Demand
3139,4166,City,78.0,Cancelled,2016-07-14 05:10:41,,5,Thursday,Early Morning,Demand
3140,4238,City,78.0,Cancelled,2016-07-14 05:54:41,,5,Thursday,Early Morning,Demand
3141,5894,City,78.0,Cancelled,2016-07-15 09:46:14,,9,Friday,Morning_Time,Demand
3142,6647,City,78.0,Cancelled,2016-07-15 22:02:02,,22,Friday,Late_Night,Demand
3143,210,City,79.0,Cancelled,2016-11-07 06:12:00,,6,Monday,Morning_Time,Demand
3144,403,City,79.0,Cancelled,2016-11-07 08:35:00,,8,Monday,Morning_Time,Demand
3145,568,Airport,79.0,Cancelled,2016-11-07 10:23:00,,10,Monday,Morning_Time,Demand
3146,856,City,79.0,Cancelled,2016-11-07 17:47:00,,17,Monday,Daytime,Demand
3147,1757,City,79.0,Cancelled,2016-12-07 08:38:00,,8,Wednesday,Morning_Time,Demand
3148,2842,City,79.0,Cancelled,2016-07-13 05:17:08,,5,Wednesday,Early Morning,Demand
3149,3147,City,80.0,Cancelled,2016-07-13 08:55:48,,8,Wednesday,Morning_Time,Demand
3150,4497,City,80.0,Cancelled,2016-07-14 08:59:45,,8,Thursday,Morning_Time,Demand
3151,4770,City,80.0,Cancelled,2016-07-14 15:52:41,,15,Thursday,Daytime,Demand
3152,5493,City,80.0,Cancelled,2016-07-15 05:01:35,,5,Friday,Early Morning,Demand
3153,5540,City,80.0,Cancelled,2016-07-15 05:27:47,,5,Friday,Early Morning,Demand
3154,2003,Airport,81.0,Cancelled,2016-12-07 13:19:00,,13,Wednesday,Daytime,Demand
3155,4179,City,81.0,Cancelled,2016-07-14 05:27:26,,5,Thursday,Early Morning,Demand
3156,4561,City,81.0,Cancelled,2016-07-14 09:43:37,,9,Thursday,Morning_Time,Demand
3157,5806,Airport,81.0,Cancelled,2016-07-15 08:46:33,,8,Friday,Morning_Time,Demand
3158,1881,City,82.0,Cancelled,2016-12-07 10:04:00,,10,Wednesday,Morning_Time,Demand
3159,3235,City,82.0,Cancelled,2016-07-13 10:01:02,,10,Wednesday,Morning_Time,Demand
3160,5604,City,82.0,Cancelled,2016-07-15 06:08:30,,6,Friday,Morning_Time,Demand
3161,1557,City,83.0,Cancelled,2016-12-07 06:17:00,,6,Wednesday,Morning_Time,Demand
3162,1661,City,83.0,Cancelled,2016-12-07 07:30:00,,7,Wednesday,Morning_Time,Demand
3163,2022,City,83.0,Cancelled,2016-12-07 13:45:00,,13,Wednesday,Daytime,Demand
3164,3188,City,83.0,Cancelled,2016-07-13 09:34:22,,9,Wednesday,Morning_Time,Demand
3165,5655,City,83.0,Cancelled,2016-07-15 06:59:47,,6,Friday,Morning_Time,Demand
3166,5903,City,83.0,Cancelled,2016-07-15 09:58:03,,9,Friday,Morning_Time,Demand
3167,6209,Airport,83.0,Cancelled,2016-07-15 17:32:54,,17,Friday,Daytime,Demand
3168,536,City,84.0,Cancelled,2016-11-07 09:59:00,,9,Monday,Morning_Time,Demand
3169,1134,Airport,84.0,Cancelled,2016-11-07 20:33:00,,20,Monday,Evening_Time,Demand
3170,1604,City,84.0,Cancelled,2016-12-07 06:37:00,,6,Wednesday,Morning_Time,Demand
3171,1653,City,84.0,Cancelled,2016-12-07 07:27:00,,7,Wednesday,Morning_Time,Demand
3172,1695,City,84.0,Cancelled,2016-12-07 07:57:00,,7,Wednesday,Morning_Time,Demand
3173,2750,City,84.0,Cancelled,2016-07-13 03:24:24,,3,Wednesday,Early Morning,Demand
3174,2884,City,84.0,Cancelled,2016-07-13 05:54:44,,5,Wednesday,Early Morning,Demand
3175,3191,City,84.0,Cancelled,2016-07-13 09:32:18,,9,Wednesday,Morning_Time,Demand
3176,3193,City,84.0,Cancelled,2016-07-13 09:33:21,,9,Wednesday,Morning_Time,Demand
3177,3524,City,84.0,Cancelled,2016-07-13 17:51:15,,17,Wednesday,Daytime,Demand
3178,4294,City,84.0,Cancelled,2016-07-14 06:40:54,,6,Thursday,Morning_Time,Demand
3179,4484,City,84.0,Cancelled,2016-07-14 08:55:30,,8,Thursday,Morning_Time,Demand
3180,324,City,85.0,Cancelled,2016-11-07 07:40:00,,7,Monday,Morning_Time,Demand
3181,3351,Airport,85.0,Cancelled,2016-07-13 13:20:21,,13,Wednesday,Daytime,Demand
3182,4195,City,85.0,Cancelled,2016-07-14 05:28:28,,5,Thursday,Early Morning,Demand
3183,5685,City,85.0,Cancelled,2016-07-15 07:17:02,,7,Friday,Morning_Time,Demand
3184,2889,City,86.0,Cancelled,2016-07-13 05:55:36,,5,Wednesday,Early Morning,Demand
3185,4301,City,86.0,Cancelled,2016-07-14 06:46:41,,6,Thursday,Morning_Time,Demand
3186,1294,City,87.0,Cancelled,2016-11-07 22:26:00,,22,Monday,Late_Night,Demand
3187,5935,City,87.0,Cancelled,2016-07-15 10:13:46,,10,Friday,Morning_Time,Demand
3188,428,City,88.0,Cancelled,2016-11-07 08:48:00,,8,Monday,Morning_Time,Demand
3189,450,City,88.0,Cancelled,2016-11-07 09:11:00,,9,Monday,Morning_Time,Demand
3190,4510,City,88.0,Cancelled,2016-07-14 09:07:46,,9,Thursday,Morning_Time,Demand
3191,432,City,89.0,Cancelled,2016-11-07 08:52:00,,8,Monday,Morning_Time,Demand
3192,2491,Airport,89.0,Cancelled,2016-12-07 20:55:00,,20,Wednesday,Evening_Time,Demand
3193,5569,City,89.0,Cancelled,2016-07-15 05:41:45,,5,Friday,Early Morning,Demand
3194,5671,City,89.0,Cancelled,2016-07-15 07:05:11,,7,Friday,Morning_Time,Demand
3195,6374,City,89.0,Cancelled,2016-07-15 19:10:02,,19,Friday,Evening_Time,Demand
3196,4464,City,90.0,Cancelled,2016-07-14 08:42:46,,8,Thursday,Morning_Time,Demand
3197,5609,City,90.0,Cancelled,2016-07-15 06:15:40,,6,Friday,Morning_Time,Demand
3198,5848,City,90.0,Cancelled,2016-07-15 09:04:50,,9,Friday,Morning_Time,Demand
3199,543,City,91.0,Cancelled,2016-11-07 10:03:00,,10,Monday,Morning_Time,Demand
3200,2828,City,92.0,Cancelled,2016-07-13 05:20:11,,5,Wednesday,Early Morning,Demand
3201,2993,City,92.0,Cancelled,2016-07-13 07:05:55,,7,Wednesday,Morning_Time,Demand
3202,3018,Airport,92.0,Cancelled,2016-07-13 07:27:44,,7,Wednesday,Morning_Time,Demand
3203,4155,City,92.0,Cancelled,2016-07-14 05:06:35,,5,Thursday,Early Morning,Demand
3204,2552,City,93.0,Cancelled,2016-12-07 21:23:00,,21,Wednesday,Evening_Time,Demand
3205,3430,Airport,93.0,Cancelled,2016-07-13 16:01:54,,16,Wednesday,Daytime,Demand
3206,4167,City,93.0,Cancelled,2016-07-14 05:13:45,,5,Thursday,Early Morning,Demand
3207,5508,City,93.0,Cancelled,2016-07-15 05:04:48,,5,Friday,Early Morning,Demand
3208,5729,City,93.0,Cancelled,2016-07-15 07:49:27,,7,Friday,Morning_Time,Demand
3209,202,City,94.0,Cancelled,2016-11-07 06:09:00,,6,Monday,Morning_Time,Demand
3210,341,City,94.0,Cancelled,2016-11-07 07:46:00,,7,Monday,Morning_Time,Demand
3211,3049,City,94.0,Cancelled,2016-07-13 07:43:49,,7,Wednesday,Morning_Time,Demand
3212,6323,Airport,94.0,Cancelled,2016-07-15 18:39:39,,18,Friday,Evening_Time,Demand
3213,6462,City,94.0,Cancelled,2016-07-15 20:11:36,,20,Friday,Evening_Time,Demand
3214,3242,City,95.0,Cancelled,2016-07-13 10:08:10,,10,Wednesday,Morning_Time,Demand
3215,4499,City,95.0,Cancelled,2016-07-14 09:01:54,,9,Thursday,Morning_Time,Demand
3216,3182,City,96.0,Cancelled,2016-07-13 09:24:57,,9,Wednesday,Morning_Time,Demand
3217,4173,City,96.0,Cancelled,2016-07-14 05:08:03,,5,Thursday,Early Morning,Demand
3218,4189,City,96.0,Cancelled,2016-07-14 05:25:55,,5,Thursday,Early Morning,Demand
3219,6390,Airport,96.0,Cancelled,2016-07-15 19:19:26,,19,Friday,Evening_Time,Demand
3220,1231,City,97.0,Cancelled,2016-11-07 21:34:00,,21,Monday,Evening_Time,Demand
3221,1589,City,97.0,Cancelled,2016-12-07 06:35:00,,6,Wednesday,Morning_Time,Demand
3222,1815,City,97.0,Cancelled,2016-12-07 09:20:00,,9,Wednesday,Morning_Time,Demand
3223,5678,City,97.0,Cancelled,2016-07-15 07:09:12,,7,Friday,Morning_Time,Demand
3224,239,City,98.0,Cancelled,2016-11-07 06:25:00,,6,Monday,Morning_Time,Demand
3225,551,City,98.0,Cancelled,2016-11-07 10:10:00,,10,Monday,Morning_Time,Demand
3226,2097,Airport,98.0,Cancelled,2016-12-07 16:03:00,,16,Wednesday,Daytime,Demand
3227,2613,Airport,98.0,Cancelled,2016-12-07 22:06:00,,22,Wednesday,Late_Night,Demand
3228,5497,City,98.0,Cancelled,2016-07-15 05:00:30,,5,Friday,Early Morning,Demand
3229,5668,City,98.0,Cancelled,2016-07-15 07:06:58,,7,Friday,Morning_Time,Demand
3230,482,City,99.0,Cancelled,2016-11-07 09:25:00,,9,Monday,Morning_Time,Demand
3231,544,City,99.0,Cancelled,2016-11-07 10:07:00,,10,Monday,Morning_Time,Demand
3232,1227,Airport,99.0,Cancelled,2016-11-07 21:32:00,,21,Monday,Evening_Time,Demand
3233,1489,City,99.0,Cancelled,2016-12-07 05:21:00,,5,Wednesday,Early Morning,Demand
3234,2588,Airport,99.0,Cancelled,2016-12-07 21:45:00,,21,Wednesday,Evening_Time,Demand
3235,3152,City,99.0,Cancelled,2016-07-13 08:57:47,,8,Wednesday,Morning_Time,Demand
3236,5853,City,99.0,Cancelled,2016-07-15 09:10:12,,9,Friday,Morning_Time,Demand
3237,2933,City,100.0,Cancelled,2016-07-13 06:26:18,,6,Wednesday,Morning_Time,Demand
3238,5543,City,100.0,Cancelled,2016-07-15 05:30:53,,5,Friday,Early Morning,Demand
3239,1356,City,101.0,Cancelled,2016-11-07 23:42:00,,23,Monday,Late_Night,Demand
3240,1403,City,101.0,Cancelled,2016-12-07 02:39:00,,2,Wednesday,Early Morning,Demand
3241,2459,Airport,101.0,Cancelled,2016-12-07 20:30:00,,20,Wednesday,Evening_Time,Demand
3242,3023,City,101.0,Cancelled,2016-07-13 07:27:40,,7,Wednesday,Morning_Time,Demand
3243,4444,City,101.0,Cancelled,2016-07-14 08:28:21,,8,Thursday,Morning_Time,Demand
3244,1733,City,102.0,Cancelled,2016-12-07 08:23:00,,8,Wednesday,Morning_Time,Demand
3245,1937,Airport,102.0,Cancelled,2016-12-07 11:26:00,,11,Wednesday,Daytime,Demand
3246,5614,City,102.0,Cancelled,2016-07-15 06:14:39,,6,Friday,Morning_Time,Demand
3247,5718,City,102.0,Cancelled,2016-07-15 07:39:12,,7,Friday,Morning_Time,Demand
3248,334,City,103.0,Cancelled,2016-11-07 07:40:00,,7,Monday,Morning_Time,Demand
3249,1107,City,103.0,Cancelled,2016-11-07 20:14:00,,20,Monday,Evening_Time,Demand
3250,3033,City,103.0,Cancelled,2016-07-13 07:35:16,,7,Wednesday,Morning_Time,Demand
3251,3099,City,103.0,Cancelled,2016-07-13 08:22:13,,8,Wednesday,Morning_Time,Demand
3252,4302,City,103.0,Cancelled,2016-07-14 06:48:59,,6,Thursday,Morning_Time,Demand
3253,4829,City,103.0,Cancelled,2016-07-14 17:25:49,,17,Thursday,Daytime,Demand
3254,5854,Airport,103.0,Cancelled,2016-07-15 09:09:32,,9,Friday,Morning_Time,Demand
3255,427,City,104.0,Cancelled,2016-11-07 08:48:00,,8,Monday,Morning_Time,Demand
3256,852,Airport,104.0,Cancelled,2016-11-07 17:48:00,,17,Monday,Daytime,Demand
3257,1931,City,104.0,Cancelled,2016-12-07 11:13:00,,11,Wednesday,Daytime,Demand
3258,3292,Airport,104.0,Cancelled,2016-07-13 11:18:55,,11,Wednesday,Daytime,Demand
3259,5154,Airport,104.0,Cancelled,2016-07-14 20:19:26,,20,Thursday,Evening_Time,Demand
3260,5627,City,104.0,Cancelled,2016-07-15 06:34:09,,6,Friday,Morning_Time,Demand
3261,5751,City,104.0,Cancelled,2016-07-15 08:03:01,,8,Friday,Morning_Time,Demand
3262,308,City,105.0,Cancelled,2016-11-07 07:22:00,,7,Monday,Morning_Time,Demand
3263,2890,City,105.0,Cancelled,2016-07-13 05:55:20,,5,Wednesday,Early Morning,Demand
3264,4245,City,105.0,Cancelled,2016-07-14 05:58:24,,5,Thursday,Early Morning,Demand
3265,4423,City,105.0,Cancelled,2016-07-14 08:18:46,,8,Thursday,Morning_Time,Demand
3266,212,City,106.0,Cancelled,2016-11-07 06:09:00,,6,Monday,Morning_Time,Demand
3267,3034,City,106.0,Cancelled,2016-07-13 07:39:44,,7,Wednesday,Morning_Time,Demand
3268,6669,City,106.0,Cancelled,2016-07-15 22:12:00,,22,Friday,Late_Night,Demand
3269,252,City,107.0,Cancelled,2016-11-07 06:36:00,,6,Monday,Morning_Time,Demand
3270,391,City,107.0,Cancelled,2016-11-07 08:24:00,,8,Monday,Morning_Time,Demand
3271,412,City,107.0,Cancelled,2016-11-07 08:37:00,,8,Monday,Morning_Time,Demand
3272,5709,City,107.0,Cancelled,2016-07-15 07:44:55,,7,Friday,Morning_Time,Demand
3273,6300,Airport,107.0,Cancelled,2016-07-15 18:20:30,,18,Friday,Evening_Time,Demand
3274,381,City,108.0,Cancelled,2016-11-07 08:16:00,,8,Monday,Morning_Time,Demand
3275,3030,City,108.0,Cancelled,2016-07-13 07:32:06,,7,Wednesday,Morning_Time,Demand
3276,3671,Airport,108.0,Cancelled,2016-07-13 19:28:05,,19,Wednesday,Evening_Time,Demand
3277,4186,City,108.0,Cancelled,2016-07-14 05:24:34,,5,Thursday,Early Morning,Demand
3278,4281,City,108.0,Cancelled,2016-07-14 06:23:20,,6,Thursday,Morning_Time,Demand
3279,1864,City,109.0,Cancelled,2016-12-07 09:54:00,,9,Wednesday,Morning_Time,Demand
3280,2073,City,109.0,Cancelled,2016-12-07 15:27:00,,15,Wednesday,Daytime,Demand
3281,3113,City,109.0,Cancelled,2016-07-13 08:36:12,,8,Wednesday,Morning_Time,Demand
3282,4885,City,109.0,Cancelled,2016-07-14 17:56:19,,17,Thursday,Daytime,Demand
3283,326,City,110.0,Cancelled,2016-11-07 07:33:00,,7,Monday,Morning_Time,Demand
3284,1401,City,110.0,Cancelled,2016-12-07 02:42:00,,2,Wednesday,Early Morning,Demand
3285,2792,City,110.0,Cancelled,2016-07-13 04:58:06,,4,Wednesday,Early Morning,Demand
3286,149,City,111.0,Cancelled,2016-11-07 05:29:00,,5,Monday,Early Morning,Demand
3287,368,City,111.0,Cancelled,2016-11-07 08:06:00,,8,Monday,Morning_Time,Demand
3288,1927,City,111.0,Cancelled,2016-12-07 11:08:00,,11,Wednesday,Daytime,Demand
3289,2068,Airport,112.0,Cancelled,2016-12-07 15:13:00,,15,Wednesday,Daytime,Demand
3290,2396,Airport,112.0,Cancelled,2016-12-07 19:52:00,,19,Wednesday,Evening_Time,Demand
3291,4890,City,112.0,Cancelled,2016-07-14 17:55:51,,17,Thursday,Daytime,Demand
3292,2117,City,113.0,Cancelled,2016-12-07 16:33:00,,16,Wednesday,Daytime,Demand
3293,2780,City,113.0,Cancelled,2016-07-13 04:43:32,,4,Wednesday,Early Morning,Demand
3294,4863,Airport,113.0,Cancelled,2016-07-14 17:40:14,,17,Thursday,Daytime,Demand
3295,5782,City,113.0,Cancelled,2016-07-15 08:35:31,,8,Friday,Morning_Time,Demand
3296,188,City,114.0,Cancelled,2016-11-07 05:54:00,,5,Monday,Early Morning,Demand
3297,1699,City,114.0,Cancelled,2016-12-07 08:02:00,,8,Wednesday,Morning_Time,Demand
3298,3043,City,114.0,Cancelled,2016-07-13 07:42:32,,7,Wednesday,Morning_Time,Demand
3299,3818,Airport,114.0,Cancelled,2016-07-13 21:06:59,,21,Wednesday,Evening_Time,Demand
3300,4187,City,114.0,Cancelled,2016-07-14 05:27:38,,5,Thursday,Early Morning,Demand
3301,4381,City,114.0,Cancelled,2016-07-14 07:45:41,,7,Thursday,Morning_Time,Demand
3302,4530,City,114.0,Cancelled,2016-07-14 09:33:37,,9,Thursday,Morning_Time,Demand
3303,4774,Airport,114.0,Cancelled,2016-07-14 15:59:04,,15,Thursday,Daytime,Demand
3304,5423,City,114.0,Cancelled,2016-07-15 02:11:10,,2,Friday,Early Morning,Demand
3305,4011,City,115.0,Cancelled,2016-07-13 23:45:26,,23,Wednesday,Late_Night,Demand
3306,4556,City,115.0,Cancelled,2016-07-14 09:40:49,,9,Thursday,Morning_Time,Demand
3307,354,City,116.0,Cancelled,2016-11-07 07:59:00,,7,Monday,Morning_Time,Demand
3308,1618,City,116.0,Cancelled,2016-12-07 06:52:00,,6,Wednesday,Morning_Time,Demand
3309,3019,City,117.0,Cancelled,2016-07-13 07:25:48,,7,Wednesday,Morning_Time,Demand
3310,5469,City,117.0,Cancelled,2016-07-15 04:42:55,,4,Friday,Early Morning,Demand
3311,5731,City,117.0,Cancelled,2016-07-15 07:47:32,,7,Friday,Morning_Time,Demand
3312,5839,City,117.0,Cancelled,2016-07-15 08:57:28,,8,Friday,Morning_Time,Demand
3313,1660,City,118.0,Cancelled,2016-12-07 07:26:00,,7,Wednesday,Morning_Time,Demand
